2L	2144367	2144456	2	2	1	1	0	10
2L	2153532	2153595	1	1	1	1	0	32
2L	2190644	2190706	2	2	1	1	0	23
2L	2192091	2192146	2	2	1	100	0	6
2L	2213334	2213414	2	2	1	1	0	14
2L	2213558	2213615	2	2	1	1	0	15
2L	2213757	2213895	2	2	1	91	0	37
2L	2214885	2215013	1	1	1	1	0	32
2L	2220952	2223242	1	1	1	197	0	12
2L	2222299	2223242	1	1	1	108	0	31
2L	2226002	2226058	2	2	1	1	0	7
2L	2360394	2360455	2	2	1	87	0	20
2L	2360570	2360632	2	2	1	107	0	32
2L	2373077	2373133	2	2	1	1	0	14
2L	2382297	2382348	1	1	1	76	0	33
2L	2492419	2492492	2	2	1	120	0	20
2L	2579427	2579482	2	2	1	1	0	14
2L	2579568	2579618	2	2	1	1	0	4
2L	2579797	2579859	2	2	1	1	0	6
2L	2580582	2580643	1	1	1	1	0	4
2L	2582110	2582173	2	2	1	1	0	34
2L	2661384	2856651	2	2	0	3	0	17
2L	2678058	2683867	1	1	1	72	0	12
2L	2703216	2856651	2	2	0	0	10	22
2L	2718120	2756401	2	2	0	1	0	21
2L	2737901	2738074	1	1	1	1	0	11
2L	2738784	2738868	1	1	1	3	0	35
2L	2740212	2740388	1	1	1	1	0	9
2L	2747253	2747310	2	2	1	2	0	34
2L	2748256	2748319	2	2	1	59	0	36
2L	2756171	2756244	1	1	1	186	0	33
2L	2770401	2770459	1	1	1	18	0	32
2L	2856176	2856246	1	1	1	1	0	31
2L	2856306	2856376	1	1	1	50	0	18
2L	2856569	2856630	1	1	1	131	63	18
2L	2856704	2861521	1	1	0	1	0	26
2L	2869551	2870688	2	2	1	2	0	18
2L	2886579	2889673	1	1	1	57	1	21
2L	2890917	2945029	1	1	1	1	0	14
2L	2952028	2952088	1	1	1	1	0	31
2L	2963133	2963224	1	1	1	8	0	6
2L	2970905	2970985	2	2	1	1	0	37
2L	2971195	2971255	2	2	1	34	0	26
2L	2985414	2985475	2	2	1	1	0	22
2L	2993378	2993544	1	1	1	5	0	35
2L	3016866	3016925	2	2	1	1	0	36
2L	3025192	3025256	1	1	1	1	0	31
2L	3066958	3067019	1	1	1	1	0	23
2L	3145449	3145527	2	2	1	1	0	12
2L	3149280	3159493	2	2	1	1	0	24
2L	3167559	3167623	1	1	1	52	0	16
2L	3167974	3168034	1	1	1	112	0	14
2L	3319684	3319747	2	2	1	55	0	5
2L	3325483	3325881	1	1	1	1	0	20
2L	3361444	3362998	2	2	1	1	0	11
2L	3366044	3375842	1	1	0	1	0	26
2L	3377806	3377861	1	1	1	1	0	13
2L	3405879	3406066	2	2	1	1	0	32
2L	3447090	3447143	1	1	1	1	0	22
2L	3453279	3453428	1	1	1	29	0	13
2L	3456245	3456301	2	2	1	1	0	19
2L	3466417	3466786	1	1	1	1	0	20
2L	3478761	3479184	1	1	1	81	0	13
2L	3623882	3624223	2	2	1	1	0	17
2L	3640518	3655269	2	2	1	1	0	3
2L	3716105	3716156	1	1	1	1	0	8
2L	4100040	4100621	1	1	1	1	0	33
2L	4187500	4187710	2	2	1	1	0	4
2L	4226768	4226846	2	2	1	1	0	32
2L	4228497	4275050	1	1	0	5	2	27
2L	4228509	4277447	2	2	0	0	1	15
2L	4330963	4331030	1	1	1	1	0	30
2L	4347252	4457200	2	2	0	32	0	18
2L	4399601	4399660	1	1	1	1	0	27
2L	4403415	4403513	1	1	1	1	0	22
2L	4448294	4448359	2	2	1	2	0	37
2L	4454266	4454326	2	2	1	66	0	17
2L	4456076	4456385	2	2	1	1	0	8
2L	4457290	4457374	2	2	1	812	1	35
2L	4457510	4457739	2	2	1	312	0	37
2L	4463787	4463840	1	1	1	90	0	19
2L	4607632	4622666	2	2	0	1	0	12
2L	4663306	4692084	1	1	0	1	0	16
2L	4663322	4668452	1	1	0	0	3	17
2L	4663322	4706858	1	1	0	0	1	16
2L	4880473	4881214	2	2	1	2	0	17
2L	4902906	4902973	1	1	1	1	0	35
2L	4909624	4909677	2	2	1	1	0	4
2L	4911513	4911580	2	2	1	2	0	12
2L	4944865	4944926	2	2	1	179	0	38
2L	4966969	4967023	2	2	1	2	0	13
2L	4967514	4967690	2	2	1	2	0	28
2L	4968369	4968431	2	2	1	1	0	29
2L	4975101	4975152	1	1	1	1	0	5
2L	4976160	4976219	2	2	1	1	0	32
2L	4979086	4979144	2	2	1	5	0	5
2L	4985425	4985861	1	1	1	1	0	7
2L	4985955	4986016	1	1	1	1	0	5
2L	4988849	4989389	1	1	1	1	0	21
2L	4994278	4994338	2	2	1	3	0	18
2L	4994445	4994507	2	2	1	1	0	17
2L	4994717	4994786	2	2	1	2	0	35
2L	4994995	4999224	2	2	1	2	0	36
2L	5015593	5015690	2	2	1	2	0	21
2L	5018302	5018467	2	2	1	1	0	37
2L	5030791	5030854	1	1	1	2	0	36
2L	5031803	5031877	1	1	1	2	0	36
2L	5032375	5032499	1	1	1	41	0	32
2L	5034982	5035063	1	1	1	61	0	5
2L	5036209	5036476	1	1	1	2	0	13
2L	5041540	5041688	2	2	1	95	0	34
2L	5045926	5046146	1	1	1	1	0	31
2L	5047480	5047542	1	1	1	2	0	9
2L	5051571	5051636	2	2	1	1	0	14
2L	5052315	5052654	2	2	1	1	0	28
2L	5053169	5053238	1	1	1	99	0	33
2L	5058677	5058785	2	2	1	2	0	19
2L	5059560	5059629	2	2	1	3	0	17
2L	5071158	5071226	1	1	1	3	0	13
2L	5071356	5071608	1	1	1	14	0	26
2L	5071895	5223824	2	2	0	4	0	26
2L	5071906	5228766	1	5	0	0	7	22
2L	5099914	5100009	2	2	1	2	0	33
2L	5221401	5221462	2	2	1	193	0	27
2L	5281990	5282073	1	1	1	1	0	21
2L	5306167	5307564	1	1	1	1	0	6
2L	5327677	5327743	1	1	1	166	0	37
2L	5340998	5341984	2	2	1	0	130	4
2L	5520546	5520618	1	1	1	76	0	35
2L	5520701	5521135	1	1	1	13	0	32
2L	5533523	5533578	1	1	1	167	0	34
2L	5539645	5539706	2	2	1	1	0	9
2L	5540110	5540168	2	2	1	92	0	6
2L	5540301	5540971	2	2	1	1	0	38
2L	5541091	5541152	2	2	1	68	0	30
2L	5541337	5541432	2	2	1	1	0	29
2L	5541657	5541722	2	2	1	3	0	23
2L	5541977	5542182	2	2	1	3	0	18
2L	5544742	5544806	1	1	1	1	0	24
2L	5861608	5878987	2	2	1	1	0	36
2L	5918796	5918851	1	1	1	1	0	33
2L	5943149	5955187	1	1	0	1	0	12
2L	5944154	5944267	1	1	1	1	0	15
2L	5944446	5946043	1	1	1	1	0	34
2L	5946251	5946315	1	3	1	1	0	18
2L	5946689	5947017	1	1	1	1	0	11
2L	5947333	5947856	1	1	1	1	0	34
2L	5973574	6002269	2	4	0	7	0	12
2L	5973675	5976610	2	2	1	4	0	32
2L	5976783	5979411	2	2	1	183	0	34
2L	5979705	5979939	2	2	1	1	0	20
2L	5981836	5983009	1	1	1	170	0	32
2L	5982822	5983009	1	1	1	6	0	28
2L	5983237	5984010	1	1	1	40	0	18
2L	5984625	5984718	1	1	1	96	0	33
2L	5984943	5985025	1	1	1	28	0	36
2L	5985221	5985338	1	1	1	884	0	38
2L	5985221	5985342	1	1	1	10	0	36
2L	5986893	5987615	1	1	1	1	0	37
2L	5987495	5987615	1	1	1	3	0	12
2L	6049347	6049413	1	1	1	1	0	32
2L	6049633	6050073	1	1	1	66	0	14
2L	6051068	6051616	1	1	1	1	0	22
2L	6063231	6063282	1	1	1	1	0	3
2L	6069490	6069558	1	1	1	1	0	10
2L	6071188	6072413	1	1	1	79	0	29
2L	6100550	6101693	1	1	1	3	0	20
2L	6101799	6121773	1	1	1	91	0	9
2L	6121944	6122004	1	1	1	1	0	19
2L	6122191	6122263	1	1	1	1	0	18
2L	6122411	6122697	1	1	1	1	0	29
2L	6122854	6122977	1	1	1	4	0	30
2L	6125756	6125823	1	1	1	1	0	10
2L	6152554	6152625	2	2	0	0	8	12
2L	6152554	6152865	2	2	0	0	8	12
2L	6152578	6152649	2	2	0	0	2	36
2L	6152578	6152817	2	2	0	0	23	36
2L	6152578	6152889	2	2	0	0	2	36
2L	6152842	6152865	2	2	0	0	8	12
2L	6152866	6152889	2	2	0	0	2	36
2L	6333422	6333483	2	2	1	2	0	25
2L	6334325	6334385	2	2	1	2	0	8
2L	6339126	6342157	1	1	1	1	0	19
2L	6342350	6342726	1	1	1	48	0	4
2L	6344946	6345030	1	1	1	1	0	36
2L	6408561	6410826	2	2	1	77	0	19
2L	6413367	6413422	1	1	1	1	0	18
2L	6426912	6445118	0	0	1	1	0	32
2L	6445797	6445860	2	2	1	148	0	13
2L	6447436	6447606	2	2	1	1	0	6
2L	6471715	6473630	2	2	1	1	0	33
2L	6475803	6476221	2	2	1	1	0	30
2L	6477898	6477970	2	2	1	1	0	3
2L	6479063	6480033	2	2	1	3	0	36
2L	6480102	6480323	2	2	1	1	0	15
2L	6490223	6490287	2	2	1	1	0	22
2L	6557985	6558417	1	1	1	3	0	20
2L	6633535	6633603	0	0	0	3	0	30
2L	6653378	6653434	1	1	1	2	0	5
2L	6680284	6680345	2	2	1	68	0	19
2L	6682684	6682745	2	2	1	1	0	6
2L	6725097	6725157	1	1	1	1	0	3
2L	6734579	6779130	1	1	0	0	1	14
2L	6779652	6779711	2	2	1	1	0	13
2L	6779972	6780031	2	2	1	1	0	11
2L	6790743	6790798	2	2	1	1	0	4
2L	6790968	6791030	2	2	1	1	0	27
2L	6791324	6791517	2	2	1	1	0	18
2L	6791842	6793227	2	2	1	1	0	32
2L	6793405	6794492	2	2	1	2	0	35
2L	6859561	6859624	1	1	1	2	0	37
2L	6907134	6907231	2	2	1	1	0	19
2L	6920862	6922730	1	1	1	2	0	37
2L	6922827	6923783	1	1	1	137	0	14
2L	6924401	6924684	1	1	1	1	0	9
2L	6952956	6953014	1	1	1	43	0	37
2L	6967386	6967507	2	2	1	70	55	37
2L	7026636	7026723	2	2	1	1	0	8
2L	7027928	7027987	1	1	1	40	0	14
2L	7029977	7034127	2	2	0	0	1	13
2L	7036036	7036184	1	1	1	56	0	4
2L	7051646	7051759	1	1	1	1	0	4
2L	7053366	7053475	1	1	1	1	0	8
2L	7070947	7074253	2	2	1	1	0	22
2L	7158079	7344336	2	2	0	1	2	17
2L	7158079	7344339	2	2	0	5	2	19
2L	7196858	7203938	2	2	1	1	0	34
2L	7223237	7344339	2	2	0	3	1	19
2L	7227347	7228699	2	2	1	1	0	16
2L	7305456	7344339	2	2	0	1	0	15
2L	7334426	7344336	2	2	0	2	0	27
2L	7334426	7344339	2	2	0	1	4	26
2L	7334426	7344353	2	2	0	2	0	32
2L	7335230	7344336	2	2	0	0	1	14
2L	7385141	7385259	2	2	1	1	0	28
2L	7405773	7405999	1	1	1	120	0	34
2L	7406187	7408145	1	1	1	71	0	5
2L	7413309	7413381	1	1	1	1	0	9
2L	7427362	7428046	1	1	1	1	0	37
2L	7428217	7428280	1	1	1	1	0	29
2L	7429105	7429166	1	1	1	51	0	14
2L	7429516	7429581	1	1	1	1	0	34
2L	7430856	7431078	2	2	1	1	0	19
2L	7433212	7433405	2	2	1	1	0	24
2L	7437789	7443583	1	1	1	93	0	23
2L	7443986	7444059	1	1	1	1	0	32
2L	7444399	7444464	1	1	1	2	0	31
2L	7444860	7444926	1	1	1	1	0	26
2L	7474506	7476978	2	2	1	2	0	21
2L	7477126	7477181	2	2	1	1	0	13
2L	7718001	7718056	2	2	1	1	0	25
2L	7783922	7783974	1	1	1	43	0	36
2L	7802051	7825474	1	1	0	0	1	15
2L	7806923	7806989	2	2	1	1	0	25
2L	7811773	7814575	1	1	1	1	0	9
2L	7817657	7817732	1	1	1	1	0	12
2L	7820401	7820448	1	1	0	1	0	29
2L	7820401	7820461	1	1	1	2	0	36
2L	7826337	7826533	2	2	1	1	0	12
2L	7826337	7826769	2	2	1	52	0	28
2L	7826982	7827060	2	2	1	226	0	38
2L	7828154	7830461	1	1	1	127	0	28
2L	7831026	7831468	1	1	1	1	0	19
2L	7999168	7999248	1	1	1	106	0	19
2L	8013104	8024516	1	1	1	151	0	14
2L	8029734	8029815	1	1	1	1	0	7
2L	8042126	8042439	2	2	1	165	0	36
2L	8051699	8051879	1	1	1	1	0	37
2L	8054594	8054656	2	2	1	83	0	27
2L	8056254	8056308	2	2	1	2	0	25
2L	8073126	8073196	1	1	1	1	0	20
2L	8094854	8134252	2	2	0	1	0	17
2L	8107001	8107065	1	1	1	1	0	4
2L	8117714	8117778	2	2	1	2	0	5
2L	8119067	8119219	2	2	1	71	0	6
2L	8134774	8134841	2	2	1	1	0	16
2L	8135618	8135673	2	2	1	1	0	10
2L	8155112	8157061	1	1	1	2	0	13
2L	8162064	8162122	2	2	1	62	0	18
2L	8162238	8162310	2	2	1	71	0	33
2L	8163519	8173015	1	1	1	1	0	5
2L	8184394	8184814	1	1	1	1	0	5
2L	8188095	8188167	1	1	1	1	0	27
2L	8197566	8197631	1	1	1	1	0	26
2L	8197822	8197878	1	1	1	1	0	7
2L	8198083	8198148	1	1	1	1	0	7
2L	8198549	8198612	1	1	1	1	0	7
2L	8202300	8202357	2	2	1	2	0	7
2L	8202410	8202467	2	2	1	2	0	16
2L	8210104	8210352	2	2	1	153	0	28
2L	8210474	8210549	2	2	1	2	0	34
2L	8210667	8210729	2	2	1	69	0	34
2L	8210862	8210978	2	2	1	46	0	13
2L	8218680	8219115	2	2	1	3	0	32
2L	8220435	8220622	2	2	1	112	0	7
2L	8223162	8223222	2	2	1	57	0	37
2L	8226142	8226209	2	2	1	1	0	8
2L	8260832	8260908	2	2	1	1	0	11
2L	8277933	8363704	1	1	0	2	0	13
2L	8307874	8307982	2	2	1	2	0	28
2L	8309199	8309254	1	1	1	1	0	14
2L	8320532	8320601	1	1	1	1	0	30
2L	8329175	8329647	1	1	1	1	0	5
2L	8346866	8349074	1	1	1	1	0	13
2L	8357300	8357357	2	2	1	2	0	27
2L	8364126	8364187	2	2	1	106	0	31
2L	8364316	8364540	2	2	1	121	0	17
2L	8365329	8365388	1	1	1	1	0	11
2L	8366395	8367095	1	1	1	70	0	30
2L	8367250	8367311	1	1	1	2	0	19
2L	8368697	8368757	1	1	1	88	0	18
2L	8369031	8369715	1	1	1	72	0	19
2L	8372754	8372880	1	1	1	1	0	14
2L	8373915	8373983	1	1	1	1	0	31
2L	8381453	8381510	2	2	0	1	0	34
2L	8405780	8405915	1	1	1	1	0	26
2L	8407257	8407322	1	1	1	2	0	30
2L	8407689	8407774	1	1	1	1	0	9
2L	8415887	8426873	1	1	1	101	0	37
2L	8420065	8426873	1	1	1	11	0	18
2L	8427094	8427157	1	1	1	16	0	16
2L	8427554	8427614	1	1	1	2	0	7
2L	8428068	8430280	1	1	1	61	0	10
2L	8512740	8512845	2	2	1	1	0	24
2L	8514593	8514659	2	2	1	1	0	35
2L	8664221	8665445	1	1	1	46	0	22
2L	8687622	8719899	1	1	0	1	0	27
2L	8688549	8688620	2	2	1	66	0	8
2L	8690253	8704360	2	2	1	1	0	8
2L	8939028	8939115	1	1	1	102	0	34
2L	8978358	8978420	2	2	1	1	0	19
2L	8995747	8995803	2	2	1	1	0	10
2L	8996137	8996197	2	2	1	2	0	24
2L	8996869	8996930	2	2	1	1	0	21
2L	9251877	9251941	2	2	1	1	0	35
2L	9387891	9389828	1	1	1	45	0	18
2L	9389978	9390039	1	1	1	3	0	6
2L	9450382	9460046	1	1	1	1	0	5
2L	9458764	9470772	2	2	0	1	0	18
2L	9495712	9496144	1	1	1	1	0	36
2L	9515937	9515994	1	1	1	1	0	18
2L	9519480	9519719	1	1	1	1	0	15
2L	9537545	9537612	1	1	1	2	0	11
2L	9575239	9575294	2	2	1	5	0	32
2L	9576230	9576517	2	2	1	1	0	27
2L	9613541	9615301	1	1	1	1	0	15
2L	9615449	9615531	1	1	1	1	0	22
2L	9699938	9699999	1	1	1	1	0	22
2L	9706747	9708144	1	1	1	1	0	32
2L	9709560	9709621	2	2	1	1	0	14
2L	9761500	9761564	1	1	1	1	0	28
2L	9762365	9974810	2	2	0	4	0	26
2L	9763735	9763835	1	1	1	1	0	27
2L	9788371	9788782	2	2	1	83	0	17
2L	9789616	9789674	2	2	1	1	0	21
2L	9789616	9789790	2	2	1	100	0	12
2L	9789733	9789790	2	2	1	60	0	9
2L	9815102	9896266	2	2	0	1	1	16
2L	9815104	9896275	1	1	0	9	0	28
2L	9877421	9896266	2	2	0	0	1	14
2L	9888547	9888666	1	1	1	1	0	34
2L	9888788	9888846	1	1	1	1	0	7
2L	9888986	9889047	1	1	1	3	0	37
2L	9889406	9889459	1	1	1	4	0	30
2L	9889571	9889631	1	1	1	1	0	20
2L	9889770	9889876	1	1	1	5	0	32
2L	9894133	9894330	2	2	1	1	0	25
2L	9895381	9895440	1	1	1	16	0	28
2L	9897132	9897472	2	2	1	16	0	22
2L	9904217	9904281	2	2	1	1	0	29
2L	9905972	9906032	2	2	1	122	0	25
2L	9906444	9907050	2	2	1	58	0	6
2L	9907548	9907607	2	2	1	66	0	16
2L	9907784	9908424	2	2	1	52	0	20
2L	9911150	9911208	2	2	1	1	0	21
2L	9916981	9917039	1	1	1	2	0	36
2L	9917223	9957931	2	2	0	0	1	13
2L	9917868	9917933	2	2	1	1	0	20
2L	9935424	9935485	2	2	1	1	0	11
2L	9935570	9935951	2	2	0	118	0	19
2L	9957901	9957959	1	1	1	1	0	13
2L	9962060	9962317	2	2	1	32	0	34
2L	9964868	9964927	2	2	1	2	0	38
2L	9967359	9967616	1	1	1	67	0	4
2L	9967878	9967938	1	1	1	6	0	32
2L	9968248	9968316	1	1	1	3	0	12
2L	9968489	10131436	1	1	0	3	0	12
2L	10002238	10002296	2	2	1	1	0	23
2L	10005540	10007855	2	2	0	0	1	16
2L	10007179	10007254	1	1	1	2	0	28
2L	10007342	10007413	1	1	1	1	0	16
2L	10007504	10007566	1	1	1	1	0	4
2L	10011553	10011606	1	1	1	2	0	16
2L	10011909	10012399	1	1	1	1	0	8
2L	10057205	10057621	1	1	1	63	0	25
2L	10057679	10123472	2	2	0	2	2	19
2L	10057760	10057820	1	1	1	1	0	19
2L	10058770	10058846	1	1	1	8	0	26
2L	10063655	10063712	1	1	1	1	0	8
2L	10150410	10151253	1	1	0	1	0	34
2L	10189215	10189275	2	2	1	1	0	16
2L	10200667	10200868	2	2	1	42	0	5
2L	10201529	10201598	1	1	1	41	0	31
2L	10202129	10296854	1	1	0	2	0	31
2L	10203033	10203383	2	2	1	58	0	31
2L	10203661	10204171	2	2	1	2	0	36
2L	10213251	10213313	1	1	1	1	0	5
2L	10214056	10214124	2	2	1	1	0	3
2L	10222144	10222201	1	1	1	2	0	33
2L	10232660	10233480	1	1	1	81	0	26
2L	10232660	10233756	1	1	1	1	0	9
2L	10233562	10233756	1	1	1	2	0	38
2L	10239586	10240491	1	1	1	7	0	38
2L	10240592	10240679	1	1	1	40	0	20
2L	10241059	10241132	1	1	1	6	0	32
2L	10241781	10241845	1	1	1	4	0	17
2L	10249260	10250280	2	2	1	2	0	21
2L	10255015	10255077	2	2	1	4	0	32
2L	10255271	10255720	2	2	1	81	0	27
2L	10257717	10257777	2	2	1	58	0	18
2L	10264890	10264946	1	1	1	1	0	22
2L	10265772	10265826	1	1	1	1	0	31
2L	10267737	10267798	1	1	1	1	0	28
2L	10267928	10267982	1	1	1	1	0	15
2L	10270213	10270273	1	1	1	1	0	18
2L	10275067	10275126	2	2	1	1	0	9
2L	10275388	10275448	2	2	1	1	0	29
2L	10282280	10282344	2	2	1	1	0	5
2L	10288210	10288267	2	2	1	1	0	23
2L	10298990	10299043	2	2	1	69	0	6
2L	10304770	10304826	2	2	1	57	0	28
2L	10305083	10305148	2	2	1	1	0	19
2L	10307494	10307557	1	1	1	2	0	25
2L	10311785	10311898	2	2	1	1	0	36
2L	10312909	10312961	2	2	1	153	0	24
2L	10313028	10313083	2	2	1	4	0	37
2L	10313241	10313305	2	2	1	1	0	25
2L	10313689	10313900	2	2	1	1	0	32
2L	10315074	10315344	1	1	1	1	0	12
2L	10340480	10340532	1	1	1	1	0	16
2L	10340812	10340866	1	1	1	2	0	12
2L	10341766	10341821	1	1	1	19	0	24
2L	10341933	10342149	1	1	1	2	0	16
2L	10342234	10342288	1	1	1	165	0	34
2L	10355227	10355481	2	2	1	1	0	33
2L	10355869	10355947	2	2	1	1	0	31
2L	10356101	10356156	2	2	1	1	0	14
2L	10358438	10358501	2	2	1	2	0	37
2L	10358649	10358710	2	2	1	2	0	12
2L	10361956	10362013	2	2	1	1	0	37
2L	10363526	10363588	1	1	1	1	0	27
2L	10364864	10365031	1	1	0	114	0	34
2L	10375092	10375147	2	2	1	1	0	10
2L	10385083	10385139	2	2	1	1	0	23
2L	10394945	10396214	2	2	1	77	0	6
2L	10398594	10398653	1	1	1	2	0	16
2L	10399536	10399594	1	1	1	1	0	6
2L	10401595	10401661	1	1	1	1	0	3
2L	10401742	10401803	1	1	1	1	0	21
2L	10401868	10401925	1	1	1	1	0	7
2L	10402334	10402406	1	1	1	2	0	22
2L	10407736	10947972	2	2	0	4	0	14
2L	10410052	10410240	1	1	1	166	0	22
2L	10411364	10411430	2	2	1	1	0	4
2L	10411823	10411880	2	2	1	2	0	33
2L	10411962	10412022	2	2	1	1	0	3
2L	10412143	10412204	2	2	1	143	0	31
2L	10413220	10413324	2	2	1	2	0	27
2L	10419424	10419479	1	1	1	1	0	31
2L	10419931	10419990	1	1	1	1	0	24
2L	10420346	10420400	1	1	1	1	0	5
2L	10424484	10424543	1	1	1	49	0	34
2L	10424931	10424991	1	1	1	1	0	20
2L	10426125	10426493	2	2	1	1	0	11
2L	10427004	10427075	1	1	1	1	0	26
2L	10430383	10430438	2	2	1	1	0	31
2L	10436442	10436506	1	1	1	55	0	6
2L	10438240	10438300	1	1	1	1	0	36
2L	10438697	10438755	1	1	1	1	0	3
2L	10439889	10439944	1	1	1	1	0	23
2L	10459281	10459383	1	1	1	1	0	31
2L	10461786	10461843	1	1	1	1	0	36
2L	10487002	10487061	2	2	1	1	0	16
2L	10492500	10492556	2	2	1	1	0	16
2L	10494368	10494427	2	2	1	1	0	20
2L	10494812	10494878	2	2	1	61	0	26
2L	10509285	10509499	2	2	1	1	0	36
2L	10517999	10518059	1	1	1	1	0	15
2L	10608250	10847724	1	1	0	1	3	27
2L	10683808	10947972	2	2	0	2	2	26
2L	10684500	10947972	2	2	0	23	19	33
2L	10684505	10947972	2	2	0	13	5	31
2L	10690839	10947972	2	2	0	2	8	29
2L	10705957	10947972	2	2	0	1	3	28
2L	10706987	10947972	2	2	0	6	3	30
2L	10708297	10947972	2	2	0	12	12	23
2L	10708301	10947972	2	2	0	4	0	22
2L	10712493	10947972	2	2	0	3	1	15
2L	10718110	10947972	2	2	0	3	9	18
2L	10721046	10947972	2	2	0	6	3	19
2L	10729103	10729180	1	1	1	1	0	3
2L	10732126	10732185	2	2	1	1	0	3
2L	10733709	10733772	2	2	1	1	0	37
2L	10742536	10742587	2	2	1	28	26	5
2L	10745572	10745634	2	2	1	0	1	5
2L	10751198	10947958	2	2	0	3	3	17
2L	10751198	10947972	2	2	0	16	32	18
2L	10759565	10947972	2	2	0	3	3	12
2L	10767013	10767656	2	2	1	1	0	14
2L	10769615	10769674	2	2	1	2	0	35
2L	10770285	10947972	2	2	0	2	7	28
2L	10776232	10947972	2	2	0	2	1	14
2L	10777894	10947972	2	2	0	3	0	14
2L	10779779	10947958	2	2	0	1	3	12
2L	10779779	10947972	2	2	0	11	25	17
2L	10785138	10947972	2	2	0	7	8	14
2L	10787025	10947972	2	2	0	6	7	22
2L	10788665	10947972	2	2	0	5	9	22
